CardId,CustomerId,HasCrCard,Card_Type,Point_Earned
8729,15711687,0,PLATINUM,695
8730,15656592,1,PLATINUM,593
8731,15634373,0,DIAMOND,876
8732,15769125,0,DIAMOND,408
8733,15711386,0,SILVER,957
8734,15714241,0,GOLD,763
8735,15642530,1,DIAMOND,240
8736,15713599,0,PLATINUM,548
8737,15744770,0,SILVER,663
8738,15780498,1,DIAMOND,529
8739,15624397,0,DIAMOND,415
8740,15615219,0,PLATINUM,968
8741,15570908,0,PLATINUM,856
8742,15762855,1,SILVER,390
8743,15661827,1,SILVER,898
8744,15746035,0,SILVER,547
8745,15691906,1,PLATINUM,923
8746,15793424,1,PLATINUM,244
8747,15577905,0,SILVER,322
8748,15667216,1,PLATINUM,853
8749,15673971,1,PLATINUM,472
8750,15701238,1,PLATINUM,745
8751,15644849,1,DIAMOND,506
8752,15635531,1,GOLD,597
8753,15632263,1,SILVER,420
8754,15720110,1,PLATINUM,333
8755,15619045,0,DIAMOND,228
8756,15697510,1,SILVER,533
8757,15784923,1,SILVER,637
8758,15567383,0,SILVER,985
8759,15732621,1,PLATINUM,664
8760,15757981,1,GOLD,671
8761,15727819,1,DIAMOND,392
8762,15738088,1,DIAMOND,350
8763,15765173,0,SILVER,958
8764,15665159,1,SILVER,708
8765,15618203,1,GOLD,345
8766,15791452,1,DIAMOND,791
8767,15638159,0,PLATINUM,998
8768,15585466,1,DIAMOND,333
8769,15677310,0,DIAMOND,327
8770,15646262,1,PLATINUM,978
8771,15656901,1,DIAMOND,948
8772,15621093,0,SILVER,675
8773,15592123,1,GOLD,297
8774,15589200,1,PLATINUM,561
8775,15602934,1,GOLD,475
8776,15812720,0,DIAMOND,539
8777,15695383,1,DIAMOND,240
8778,15723064,1,PLATINUM,872
8779,15761606,1,GOLD,425
8780,15650322,0,SILVER,316
8781,15669782,1,PLATINUM,753
8782,15751628,0,GOLD,262
8783,15809057,1,SILVER,292
8784,15617052,1,GOLD,441
8785,15590810,1,GOLD,527
8786,15801293,1,SILVER,859
8787,15770968,1,SILVER,812
8788,15572356,0,PLATINUM,623
8789,15603247,1,DIAMOND,273
8790,15619116,0,PLATINUM,229
8791,15691792,0,DIAMOND,244
8792,15783276,1,SILVER,922
8793,15766137,1,DIAMOND,502
8794,15574554,1,GOLD,458
8795,15578671,1,DIAMOND,243
8796,15716608,1,PLATINUM,431
8797,15690670,0,GOLD,633
8798,15630466,0,DIAMOND,456
8799,15630349,1,PLATINUM,710
8800,15803801,1,PLATINUM,731
8801,15647890,1,DIAMOND,562
8802,15606115,1,SILVER,297
8803,15714642,1,DIAMOND,538
8804,15741181,1,SILVER,330
8805,15773973,0,DIAMOND,547
8806,15758546,1,DIAMOND,995
8807,15598940,1,SILVER,309
8808,15669783,0,PLATINUM,850
8809,15624993,1,PLATINUM,358
8810,15760568,0,GOLD,698
8811,15699047,1,DIAMOND,515
8812,15616168,1,GOLD,402
8813,15773146,0,PLATINUM,443
8814,15770375,1,DIAMOND,240
8815,15589725,1,SILVER,850
8816,15710034,0,GOLD,823
8817,15800806,1,GOLD,946
8818,15570485,0,DIAMOND,628
8819,15575391,1,PLATINUM,654
8820,15790750,0,PLATINUM,416
8821,15714832,0,GOLD,507
8822,15619953,1,PLATINUM,313
8823,15673929,1,GOLD,701
8824,15578835,0,PLATINUM,467
8825,15752388,1,PLATINUM,704
8826,15797081,1,SILVER,991
8827,15570194,0,SILVER,327
8828,15580149,1,DIAMOND,847
8829,15777708,1,PLATINUM,340
8830,15769955,0,GOLD,288
8831,15810444,1,DIAMOND,481
8832,15645593,1,GOLD,381
8833,15765345,1,GOLD,759
8834,15760873,1,SILVER,439
8835,15794178,1,DIAMOND,798
8836,15589361,1,DIAMOND,980
8837,15662483,1,DIAMOND,368
8838,15809736,1,PLATINUM,816
8839,15731148,1,SILVER,729
8840,15774328,1,SILVER,743
8841,15646969,1,GOLD,536
8842,15718769,1,DIAMOND,512
8843,15610226,0,SILVER,825
8844,15616270,0,GOLD,396
8845,15790717,1,PLATINUM,950
8846,15635703,1,PLATINUM,751
8847,15616365,1,SILVER,266
8848,15630244,1,DIAMOND,237
8849,15734714,1,GOLD,956
8850,15721433,1,DIAMOND,733
8851,15590201,1,DIAMOND,416
8852,15590828,1,GOLD,367
8853,15752097,1,DIAMOND,412
8854,15800031,1,DIAMOND,350
8855,15630857,1,SILVER,629
8856,15689953,0,DIAMOND,761
8857,15759733,1,GOLD,862
8858,15810826,0,GOLD,747
8859,15668009,0,PLATINUM,988
8860,15743456,1,DIAMOND,852
8861,15725762,1,GOLD,233
8862,15761713,0,DIAMOND,853
8863,15769246,1,GOLD,709
8864,15781129,1,GOLD,778
8865,15599124,1,PLATINUM,922
8866,15639004,1,DIAMOND,658
8867,15810995,1,PLATINUM,429
8868,15653773,1,SILVER,929
8869,15708357,1,SILVER,858
8870,15733597,0,PLATINUM,880
8871,15789560,1,PLATINUM,835
8872,15699524,1,PLATINUM,671
8873,15626475,1,DIAMOND,936
8874,15810839,0,DIAMOND,738
8875,15684318,1,PLATINUM,355
8876,15768120,1,PLATINUM,941
8877,15712807,1,SILVER,606
8878,15696371,0,GOLD,816
8879,15675794,1,GOLD,309
8880,15774277,1,PLATINUM,706
8881,15603764,1,DIAMOND,533
8882,15618647,1,PLATINUM,607
8883,15614643,1,SILVER,665
8884,15707696,1,PLATINUM,583
8885,15749583,0,PLATINUM,844
8886,15815125,1,GOLD,823
8887,15779620,0,GOLD,319
8888,15768233,0,PLATINUM,426
8889,15637788,1,PLATINUM,476
8890,15777046,1,GOLD,456
8891,15788723,1,SILVER,383
8892,15790489,0,PLATINUM,703
8893,15739476,1,GOLD,589
8894,15612670,1,DIAMOND,687
8895,15631222,1,GOLD,772
8896,15658972,1,DIAMOND,547
8897,15724691,1,PLATINUM,966
8898,15740442,1,PLATINUM,645
8899,15760427,1,PLATINUM,657
8900,15677939,1,SILVER,796
8901,15611599,1,DIAMOND,687
8902,15633474,1,DIAMOND,832
8903,15671973,1,SILVER,994
8904,15790019,1,DIAMOND,471
8905,15737735,1,PLATINUM,777
8906,15661745,0,SILVER,880
8907,15797065,0,DIAMOND,963
8908,15710671,0,SILVER,872
8909,15656522,1,SILVER,584
8910,15705085,1,DIAMOND,440
8911,15744873,0,PLATINUM,944
8912,15781914,1,GOLD,371
8913,15637354,1,PLATINUM,884
8914,15717307,1,DIAMOND,836
8915,15746695,1,GOLD,659
8916,15804962,1,DIAMOND,1000
8917,15665378,1,PLATINUM,809
8918,15757865,1,SILVER,729
8919,15578787,1,SILVER,742
8920,15794323,1,DIAMOND,296
8921,15697546,1,DIAMOND,971
8922,15629519,1,SILVER,793
8923,15624703,1,SILVER,921
8924,15570002,0,PLATINUM,532
8925,15808566,1,GOLD,786
8926,15805463,1,DIAMOND,799
8927,15709136,1,SILVER,933
8928,15801605,1,DIAMOND,272
8929,15567855,0,SILVER,252
8930,15675141,1,GOLD,786
8931,15665759,1,PLATINUM,876
8932,15761487,0,GOLD,222
8933,15700394,1,PLATINUM,709
8934,15631162,0,SILVER,556
8935,15630641,1,SILVER,290
8936,15585066,0,DIAMOND,720
8937,15722991,0,PLATINUM,376
8938,15737404,1,SILVER,960
8939,15722409,1,SILVER,446
8940,15806420,1,SILVER,870
8941,15658148,1,GOLD,870
8942,15810660,0,SILVER,948
8943,15709780,1,SILVER,818
8944,15727350,0,DIAMOND,372
8945,15752312,1,PLATINUM,986
8946,15616745,1,DIAMOND,380
8947,15572294,0,SILVER,223
8948,15674110,0,SILVER,998
8949,15662501,1,SILVER,401
8950,15649239,1,GOLD,416
8951,15700424,1,GOLD,710
8952,15636388,1,GOLD,291
8953,15713975,1,GOLD,234
8954,15592925,0,PLATINUM,788
8955,15581626,1,SILVER,742
8956,15641319,0,PLATINUM,225
8957,15723481,0,DIAMOND,785
8958,15787825,1,SILVER,405
8959,15710726,0,SILVER,481
8960,15627195,1,GOLD,438
8961,15657957,1,DIAMOND,368
8962,15676117,1,DIAMOND,696
8963,15607874,0,SILVER,385
8964,15796993,0,PLATINUM,332
8965,15649858,1,PLATINUM,406
8966,15811032,1,DIAMOND,464
8967,15679963,0,DIAMOND,373
8968,15579131,1,SILVER,343
8969,15572428,1,DIAMOND,569
8970,15622461,0,GOLD,461
8971,15636105,1,GOLD,299
8972,15583849,0,GOLD,602
8973,15718780,1,SILVER,315
8974,15739271,1,GOLD,273
8975,15697129,1,SILVER,994
8976,15763415,1,DIAMOND,624
8977,15796617,1,PLATINUM,398
8978,15626628,1,PLATINUM,804
8979,15765857,1,DIAMOND,729
8980,15742511,1,DIAMOND,264
8981,15786433,1,PLATINUM,306
8982,15685805,1,SILVER,222
8983,15627971,0,SILVER,899
8984,15783025,1,SILVER,279
8985,15726289,1,GOLD,600
8986,15802118,1,PLATINUM,315
8987,15607990,1,GOLD,927
8988,15695932,0,SILVER,637
8989,15812279,0,GOLD,261
8990,15687558,1,DIAMOND,573
8991,15729065,1,DIAMOND,797
8992,15698902,1,PLATINUM,731
8993,15570192,0,DIAMOND,802
8994,15809265,1,GOLD,305
8995,15745201,1,GOLD,590
8996,15580623,0,PLATINUM,668
8997,15578156,1,SILVER,777
8998,15631063,1,DIAMOND,221
8999,15692577,1,DIAMOND,450
9000,15810910,1,SILVER,629
9001,15723217,1,PLATINUM,239
9002,15733111,1,GOLD,539
9003,15610727,1,SILVER,879
9004,15792720,0,GOLD,248
9005,15723153,1,DIAMOND,729
9006,15802823,1,DIAMOND,401
9007,15756118,1,GOLD,330
9008,15684934,1,GOLD,624
9009,15776936,0,GOLD,219
9010,15729087,0,SILVER,676
9011,15786463,0,SILVER,291
9012,15717498,0,GOLD,278
9013,15718406,1,GOLD,781
9014,15799468,0,DIAMOND,427
9015,15626383,0,GOLD,774
9016,15597385,0,GOLD,508
9017,15570271,1,GOLD,458
9018,15690330,0,DIAMOND,671
9019,15680611,1,PLATINUM,747
9020,15810227,1,GOLD,393
9021,15807194,1,DIAMOND,503
9022,15712199,1,PLATINUM,382
9023,15694995,0,PLATINUM,863
9024,15723400,1,PLATINUM,540
9025,15654772,0,PLATINUM,857
9026,15574743,1,GOLD,665
9027,15807593,0,PLATINUM,527
9028,15686718,0,GOLD,927
9029,15695299,1,SILVER,691
9030,15722701,1,SILVER,323
9031,15799635,0,SILVER,456
9032,15742323,1,PLATINUM,781
9033,15658435,0,PLATINUM,905
9034,15586029,1,GOLD,303
9035,15772337,1,PLATINUM,965
9036,15807555,1,DIAMOND,430
9037,15603378,0,DIAMOND,277
9038,15792862,1,PLATINUM,576
9039,15657349,0,PLATINUM,642
9040,15777614,1,DIAMOND,874
9041,15653952,1,SILVER,622
9042,15724336,1,PLATINUM,844
9043,15689594,0,DIAMOND,826
9044,15801920,0,GOLD,892
9045,15653347,0,SILVER,762
9046,15749951,1,SILVER,969
9047,15648178,0,DIAMOND,978
9048,15738662,1,GOLD,856
9049,15640855,1,SILVER,995
9050,15584288,1,SILVER,632
9051,15760988,0,PLATINUM,899
9052,15569624,1,GOLD,674
9053,15597949,1,PLATINUM,245
9054,15604551,1,SILVER,518
9055,15617476,0,DIAMOND,808
9056,15645323,1,SILVER,660
9057,15793311,0,GOLD,453
9058,15764153,1,SILVER,694
9059,15802560,1,DIAMOND,296
9060,15728608,0,SILVER,985
9061,15770474,0,PLATINUM,797
9062,15724444,1,DIAMOND,511
9063,15753110,1,SILVER,608
9064,15711521,1,PLATINUM,985
9065,15632816,1,GOLD,596
9066,15693637,1,GOLD,356
9067,15725509,1,GOLD,264
9068,15684645,1,PLATINUM,981
9069,15692235,1,GOLD,740
9070,15777459,1,DIAMOND,707
9071,15656937,1,PLATINUM,855
9072,15610643,1,GOLD,412
9073,15777315,0,GOLD,286
9074,15611058,1,GOLD,476
9075,15630413,1,GOLD,445
9076,15635942,1,SILVER,359
9077,15648858,0,SILVER,871
9078,15810732,1,GOLD,694
9079,15705448,1,SILVER,309
9080,15730488,0,PLATINUM,638
9081,15620443,1,SILVER,774
9082,15741078,0,PLATINUM,421
9083,15753161,1,GOLD,760
9084,15711396,1,SILVER,778
9085,15593499,1,PLATINUM,510
9086,15579189,0,PLATINUM,915
9087,15743545,1,DIAMOND,373
9088,15791316,1,PLATINUM,253
9089,15608246,1,GOLD,666
9090,15676526,1,GOLD,626
9091,15813911,1,DIAMOND,754
9092,15630195,1,DIAMOND,966
9093,15736250,0,SILVER,399
9094,15671334,1,GOLD,371
9095,15574169,1,PLATINUM,238
9096,15718839,0,SILVER,264
9097,15762331,1,GOLD,255
9098,15606901,1,DIAMOND,937
9099,15713559,1,PLATINUM,628
9100,15768881,1,GOLD,252
9101,15743075,1,GOLD,710
9102,15660980,1,DIAMOND,486
9103,15810942,0,PLATINUM,335
9104,15728362,1,DIAMOND,556
9105,15683339,1,SILVER,248
9106,15685476,0,GOLD,967
9107,15663650,1,PLATINUM,352
9108,15617434,0,PLATINUM,544
9109,15622470,1,DIAMOND,317
9110,15703682,0,PLATINUM,818
9111,15727391,1,SILVER,270
9112,15711062,1,DIAMOND,531
9113,15567339,1,SILVER,393
9114,15760662,1,PLATINUM,836
9115,15605737,1,PLATINUM,920
9116,15692977,0,DIAMOND,351
9117,15672082,1,GOLD,845
9118,15600280,0,PLATINUM,639
9119,15804052,1,SILVER,416
9120,15576065,1,SILVER,964
9121,15796838,0,DIAMOND,243
9122,15693526,1,GOLD,837
9123,15748595,1,SILVER,693
9124,15679029,0,SILVER,504
9125,15753639,0,SILVER,808
9126,15604138,0,PLATINUM,653
9127,15666095,0,DIAMOND,956
9128,15643487,0,PLATINUM,787
9129,15764033,1,GOLD,572
9130,15747288,0,GOLD,228
9131,15790599,1,DIAMOND,927
9132,15737705,1,GOLD,591
9133,15737194,1,DIAMOND,977
9134,15726776,1,PLATINUM,812
9135,15804357,1,GOLD,415
9136,15664432,1,SILVER,541
9137,15688984,1,GOLD,250
9138,15583026,1,DIAMOND,915
9139,15771668,0,GOLD,422
9140,15779904,1,GOLD,347
9141,15784323,0,GOLD,786
9142,15756277,1,PLATINUM,304
9143,15663312,1,DIAMOND,697
9144,15793197,0,GOLD,444
9145,15731463,1,DIAMOND,412
9146,15621768,0,SILVER,847
9147,15691323,1,GOLD,955
9148,15781326,0,PLATINUM,413
9149,15595640,0,DIAMOND,422
9150,15814331,1,SILVER,981
9151,15602030,1,SILVER,931
9152,15747974,1,DIAMOND,449
9153,15611315,1,SILVER,455
9154,15636977,1,GOLD,447
9155,15690337,1,PLATINUM,564
9156,15680666,1,PLATINUM,393
9157,15679551,1,GOLD,461
9158,15778915,0,GOLD,314
9159,15568849,1,SILVER,645
9160,15747762,0,GOLD,733
9161,15753679,1,DIAMOND,945
9162,15750049,0,DIAMOND,264
9163,15606097,1,PLATINUM,941
9164,15802368,1,SILVER,725
9165,15767488,1,DIAMOND,524
9166,15669946,1,GOLD,320
9167,15612103,1,SILVER,803
9168,15645353,1,GOLD,543
9169,15650018,0,DIAMOND,302
9170,15659002,0,PLATINUM,298
9171,15616028,0,DIAMOND,392
9172,15660475,0,PLATINUM,739
9173,15652615,1,SILVER,436
9174,15653572,0,SILVER,831
9175,15628059,1,SILVER,589
9176,15703413,1,PLATINUM,545
9177,15610433,1,DIAMOND,253
9178,15770548,1,GOLD,816
9179,15645637,1,GOLD,558
9180,15590888,0,DIAMOND,711
9181,15568326,1,GOLD,348
9182,15655368,0,SILVER,710
9183,15665579,1,PLATINUM,845
9184,15676091,1,SILVER,716
9185,15716984,1,GOLD,736
9186,15715078,1,GOLD,416
9187,15569452,0,PLATINUM,949
9188,15628863,1,SILVER,895
9189,15778192,1,DIAMOND,997
9190,15793723,1,GOLD,797
9191,15798943,1,DIAMOND,594
9192,15764708,1,DIAMOND,748
9193,15791040,1,GOLD,760
9194,15631512,1,DIAMOND,489
9195,15640106,0,DIAMOND,611
9196,15710315,0,GOLD,674
9197,15771535,1,DIAMOND,577
9198,15611947,1,GOLD,496
9199,15670266,1,PLATINUM,695
9200,15609083,1,SILVER,508
9201,15567923,0,SILVER,388
9202,15788183,1,DIAMOND,322
9203,15735782,1,PLATINUM,511
9204,15774401,0,SILVER,562
9205,15737971,1,DIAMOND,786
9206,15758750,1,GOLD,752
9207,15611767,0,SILVER,500
9208,15643770,1,PLATINUM,336
9209,15744717,1,SILVER,655
9210,15570681,1,DIAMOND,591
9211,15792650,1,GOLD,659
9212,15605531,1,DIAMOND,629
9213,15605339,1,PLATINUM,450
9214,15672216,0,GOLD,482
9215,15812893,1,DIAMOND,733
9216,15624180,1,DIAMOND,395
9217,15701364,1,DIAMOND,315
9218,15762588,1,GOLD,782
9219,15806318,1,GOLD,879
9220,15712596,1,PLATINUM,699
9221,15600399,1,DIAMOND,361
9222,15576216,1,GOLD,601
9223,15620750,1,PLATINUM,328
9224,15623489,1,SILVER,809
9225,15667944,0,PLATINUM,1000
9226,15584928,1,DIAMOND,728
9227,15779913,1,PLATINUM,298
9228,15644977,1,DIAMOND,597
9229,15749679,1,GOLD,412
9230,15629010,1,GOLD,547
9231,15768465,1,GOLD,810
9232,15767781,1,PLATINUM,966
9233,15635364,1,DIAMOND,286
9234,15722004,0,PLATINUM,759
9235,15766044,1,GOLD,641
9236,15586680,1,SILVER,513
9237,15635388,1,DIAMOND,441
9238,15655175,1,PLATINUM,303
9239,15639133,1,GOLD,504
9240,15799653,1,SILVER,356
9241,15723872,0,DIAMOND,821
9242,15775627,0,GOLD,825
9243,15630704,1,GOLD,821
9244,15815534,1,PLATINUM,274
9245,15697249,1,PLATINUM,440
9246,15681316,1,SILVER,257
9247,15682523,1,GOLD,415
9248,15650244,1,DIAMOND,841
9249,15648638,1,DIAMOND,741
9250,15795747,0,GOLD,318
9251,15607330,0,GOLD,872
9252,15624013,1,DIAMOND,884
9253,15800805,0,PLATINUM,458
9254,15667321,1,SILVER,511
9255,15601116,1,DIAMOND,510
9256,15622033,1,PLATINUM,924
9257,15758451,1,PLATINUM,597
9258,15688689,1,DIAMOND,257
9259,15652674,1,DIAMOND,814
9260,15806327,1,PLATINUM,513
9261,15649618,0,PLATINUM,908
9262,15677117,1,GOLD,803
9263,15751445,0,SILVER,618
9264,15749669,1,DIAMOND,945
9265,15656351,1,DIAMOND,315
9266,15667438,0,DIAMOND,917
9267,15682273,1,PLATINUM,806
9268,15580912,1,PLATINUM,486
9269,15785183,1,DIAMOND,224
9270,15705383,1,PLATINUM,467
9271,15712903,1,DIAMOND,753
9272,15774285,1,PLATINUM,768
9273,15583138,1,DIAMOND,271
9274,15740160,1,DIAMOND,852
9275,15793425,0,DIAMOND,531
9276,15749265,1,SILVER,418
9277,15623989,1,SILVER,832
9278,15604832,1,DIAMOND,660
9279,15584580,0,SILVER,765
9280,15573854,0,GOLD,599
9281,15614847,0,DIAMOND,839
9282,15679966,1,PLATINUM,508
9283,15799435,1,GOLD,524
9284,15752186,1,GOLD,942
9285,15705544,0,PLATINUM,343
9286,15713632,0,DIAMOND,815
9287,15586523,1,SILVER,747
9288,15609176,0,SILVER,864
9289,15769308,1,GOLD,839
9290,15676810,1,DIAMOND,666
9291,15634591,1,PLATINUM,430
9292,15679804,1,SILVER,302
9293,15677764,1,GOLD,885
9294,15571917,1,GOLD,378
9295,15574608,1,SILVER,357
9296,15740868,1,DIAMOND,528
9297,15702442,1,PLATINUM,877
9298,15699797,0,PLATINUM,403
9299,15648047,0,DIAMOND,788
9300,15766826,1,GOLD,867
9301,15591628,1,SILVER,568
9302,15583857,0,GOLD,408
9303,15752534,1,SILVER,632
9304,15741403,0,PLATINUM,806
9305,15783589,0,SILVER,752
9306,15598046,1,PLATINUM,871
9307,15643330,0,DIAMOND,303
9308,15680405,1,GOLD,272
9309,15728683,0,GOLD,905
9310,15621644,0,DIAMOND,753
9311,15733032,1,PLATINUM,758
9312,15608381,1,PLATINUM,767
9313,15658946,1,PLATINUM,696
9314,15757912,0,GOLD,983
9315,15645371,1,SILVER,669
9316,15653110,1,DIAMOND,241
9317,15766355,1,SILVER,431
9318,15585249,1,DIAMOND,927
9319,15611786,0,PLATINUM,397
9320,15575486,1,PLATINUM,333
9321,15780215,1,SILVER,875
9322,15686099,1,GOLD,401
9323,15739042,1,DIAMOND,981
9324,15815316,1,PLATINUM,381
9325,15778489,1,PLATINUM,408
9326,15786389,1,PLATINUM,883
9327,15601787,0,PLATINUM,267
9328,15624715,1,SILVER,678
9329,15763093,1,PLATINUM,653
9330,15572073,1,SILVER,252
9331,15780256,1,DIAMOND,348
9332,15659305,1,DIAMOND,870
9333,15638882,1,DIAMOND,485
9334,15714680,1,PLATINUM,554
9335,15777217,1,DIAMOND,586
9336,15739123,1,DIAMOND,555
9337,15594450,1,GOLD,360
9338,15797751,1,GOLD,692
9339,15691543,1,DIAMOND,487
9340,15722845,1,GOLD,943
9341,15605804,1,GOLD,531
9342,15702061,1,GOLD,795
9343,15694321,1,PLATINUM,658
9344,15798749,1,DIAMOND,443
9345,15720050,1,DIAMOND,935
9346,15758048,1,PLATINUM,612
9347,15805681,1,SILVER,237
9348,15802809,1,DIAMOND,699
9349,15807239,0,PLATINUM,503
9350,15749093,0,SILVER,224
9351,15689344,0,PLATINUM,757
9352,15606076,1,SILVER,831
9353,15610090,1,SILVER,616
9354,15693926,1,DIAMOND,345
9355,15791501,1,SILVER,363
9356,15621870,1,PLATINUM,836
9357,15734711,1,GOLD,986
9358,15814405,1,GOLD,768
9359,15729359,1,SILVER,374
9360,15606944,1,DIAMOND,752
9361,15671934,0,SILVER,718
9362,15641773,1,SILVER,928
9363,15701972,1,DIAMOND,981
9364,15749114,1,SILVER,332
9365,15780362,1,PLATINUM,768
9366,15753229,1,GOLD,944
9367,15656009,1,GOLD,978
9368,15785024,1,DIAMOND,877
9369,15670492,1,SILVER,934
9370,15795458,1,PLATINUM,431
9371,15732438,0,GOLD,320
9372,15781987,1,GOLD,565
9373,15775826,0,PLATINUM,926
9374,15807457,1,GOLD,262
9375,15632538,1,DIAMOND,528
9376,15641389,1,PLATINUM,291
9377,15657306,0,DIAMOND,545
9378,15709447,1,SILVER,256
9379,15762682,1,DIAMOND,716
9380,15626042,1,GOLD,568
9381,15597109,0,DIAMOND,784
9382,15756148,1,PLATINUM,926
9383,15665634,1,GOLD,902
9384,15739997,0,PLATINUM,351
9385,15686242,0,SILVER,652
9386,15759244,1,GOLD,619
9387,15672027,1,GOLD,390
9388,15594576,0,DIAMOND,606
9389,15707138,1,PLATINUM,338
9390,15756954,1,PLATINUM,559
9391,15619130,1,SILVER,264
9392,15639665,1,PLATINUM,292
9393,15571065,1,PLATINUM,777
9394,15686060,1,GOLD,597
9395,15615753,1,SILVER,758
9396,15800961,0,PLATINUM,364
9397,15763065,1,SILVER,654
9398,15672467,0,DIAMOND,839
9399,15752915,1,PLATINUM,557
9400,15744695,1,GOLD,350
9401,15584897,0,PLATINUM,607
9402,15601857,0,PLATINUM,576
9403,15674156,1,SILVER,618
9404,15695465,1,DIAMOND,932
9405,15792232,0,SILVER,430
9406,15807900,1,GOLD,689
9407,15743760,1,SILVER,655
9408,15652835,0,DIAMOND,851
9409,15767818,1,PLATINUM,890
9410,15591150,0,SILVER,568
9411,15734659,1,PLATINUM,279
9412,15796115,1,PLATINUM,608
9413,15724648,0,SILVER,796
9414,15737732,1,SILVER,283
9415,15632280,1,DIAMOND,364
9416,15750407,0,SILVER,343
9417,15795370,1,SILVER,849
9418,15656829,1,PLATINUM,893
9419,15643794,1,GOLD,520
9420,15798605,1,SILVER,612
9421,15637324,0,SILVER,352
9422,15589589,1,DIAMOND,902
9423,15778936,1,DIAMOND,228
9424,15757385,1,GOLD,336
9425,15666200,1,SILVER,501
9426,15683977,1,GOLD,595
9427,15675518,0,SILVER,424
9428,15584812,0,SILVER,450
9429,15752984,1,DIAMOND,631
9430,15577913,1,SILVER,853
9431,15591980,1,GOLD,491
9432,15598948,0,GOLD,557
9433,15574142,1,GOLD,582
9434,15582903,1,PLATINUM,677
9435,15733229,0,PLATINUM,504
9436,15635752,1,SILVER,416
9437,15771000,1,DIAMOND,379
9438,15804864,1,DIAMOND,245
9439,15641175,0,DIAMOND,566
9440,15692226,1,SILVER,551
9441,15584156,0,PLATINUM,401
9442,15702656,1,GOLD,804
9443,15606552,1,PLATINUM,523
9444,15687001,1,DIAMOND,600
9445,15781903,1,SILVER,503
9446,15731951,1,GOLD,230
9447,15580953,0,SILVER,846
9448,15810390,0,PLATINUM,982
9449,15628274,1,PLATINUM,540
9450,15615444,1,SILVER,925
9451,15784010,1,SILVER,459
9452,15571586,1,GOLD,580
9453,15748616,1,SILVER,259
9454,15769402,1,PLATINUM,277
9455,15739248,1,SILVER,647
9456,15603481,1,PLATINUM,977
9457,15723604,1,SILVER,399
9458,15797822,1,GOLD,433
9459,15665064,1,SILVER,486
9460,15640580,1,DIAMOND,600
9461,15581089,1,SILVER,784
9462,15728605,0,GOLD,360
9463,15737385,1,SILVER,471
9464,15714789,0,GOLD,607
9465,15786035,1,DIAMOND,993
9466,15815259,1,PLATINUM,625
9467,15592716,1,DIAMOND,899
9468,15734850,1,GOLD,868
9469,15638047,1,SILVER,647
9470,15674573,1,GOLD,993
9471,15694859,1,DIAMOND,411
9472,15776404,1,PLATINUM,862
9473,15579345,1,PLATINUM,322
9474,15690733,0,DIAMOND,796
9475,15631481,1,PLATINUM,419
9476,15620988,1,GOLD,646
9477,15571529,1,DIAMOND,783
9478,15592104,0,DIAMOND,945
9479,15651900,1,DIAMOND,389
9480,15596212,0,PLATINUM,423
9481,15710687,1,DIAMOND,270
9482,15613787,1,PLATINUM,671
9483,15599211,1,PLATINUM,222
9484,15675983,0,SILVER,591
9485,15622370,0,DIAMOND,892
9486,15656319,1,GOLD,228
9487,15605130,1,SILVER,987
9488,15672574,1,SILVER,979
9489,15659355,1,PLATINUM,748
9490,15777907,1,SILVER,653
9491,15655171,1,PLATINUM,387
9492,15619674,1,PLATINUM,932
9493,15775192,1,DIAMOND,287
9494,15617657,1,SILVER,825
9495,15688951,0,PLATINUM,570
9496,15763460,1,PLATINUM,291
9497,15756992,1,GOLD,947
9498,15617454,0,DIAMOND,904
9499,15701932,1,SILVER,396
9500,15700813,1,SILVER,913
